"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.91697,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.5528,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.20778,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.89779,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.90502,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.05553,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-10",97.5814,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-11",98.50834,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2022-12",99.15703,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-01",99.44394,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-02",99.66739,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-03",99.84024,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-04",99.84682,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-05",99.7591,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-06",99.72142,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-07",99.63069,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-08",99.50014,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-09",99.27828,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-10",99.03387,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2023-11",98.93323,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.1717,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.9209,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.90816,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.48916,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.05854,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.3414,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.7212,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.93577,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.1543,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.53441,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1341,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.5317,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.6453,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.0374,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.495,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.9111,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.1528,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.1187,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.0516,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.083,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.9745,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.6732,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.306,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.8451,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.3277,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.4692,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.45756,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.80041,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.39522,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.94176,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.6246,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.62036,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.64805,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.91957,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-11",97.23103,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-12",97.65379,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.99461,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.1465,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.3069,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.58387,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.32619,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.59174,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.11307,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.00188,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.69691,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.71253,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.30193,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.91486,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.99846,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.41414,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.0747,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.47321,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.71321,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.138,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.4252,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.4373,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.1562,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.75374,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.31903,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.0389,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.99514,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.91798,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.6179,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.95193,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.56725,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.98927,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.33694,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.70872,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.39146,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.29677,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-10",95.49998,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-11",95.86366,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.25017,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.29659,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.41409,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.68818,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.92763,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.97234,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.81432,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.77465,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-08",96.74688,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-09",96.76327,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-10",96.80085,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2023-11",96.84819,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.941,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.5576,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.7528,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.96447,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.86992,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.2681,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.67477,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.96417,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0202,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.8513,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.63087,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.4809,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.38428,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.5467,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.85769,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.1904,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.7262,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.198,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.337,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.3248,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.3276,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.1419,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8274,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.5463,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.3191,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.8243,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.99171,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-04",98.3044,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.87894,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.45953,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.95892,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.56976,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.24456,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.29671,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.70498,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-12",97.27328,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.83858,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-02",98.29955,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-03",98.59051,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-04",98.8752,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-05",99.00547,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.9876,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-07",98.89056,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-08",98.72906,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-09",98.59916,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-10",98.51233,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2023-11",98.40982,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.97743,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.96243,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.54743,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.68654,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.7254,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.16392,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.59692,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.88405,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.05804,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.60158,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.02674,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.08256,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.26481,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.57299,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.96619,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.3665,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.7261,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.8936,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.7,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.563,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.6264,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.794,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8434,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.7191,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.6168,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.5428,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-03",100.5066,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-04",100.3861,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-05",99.99407,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-06",99.28737,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-07",98.58115,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-08",98.3353,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-09",98.31734,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-10",98.24901,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-11",98.20994,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-12",98.32025,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-01",98.43827,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-02",98.5696,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-03",98.82333,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-04",99.2065,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-05",99.63747,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-06",100.0229,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-07",100.2568,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-08",100.2365,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-09",99.99902,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-10",99.7267,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2023-11",99.48037,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.5518,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.9654,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.6699,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.81456,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.79826,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.11796,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.48167,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.10926,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.40271,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.10076,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.26712,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.12434,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.28898,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.41633,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.38,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-04",98.42622,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.08497,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.1224,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.0087,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.6328,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.0107,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.2861,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.4187,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.84229,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.26849,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.73234,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.03961,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.92752,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-05",95.35063,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-06",93.87327,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-07",92.80565,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-08",91.99153,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-09",91.46905,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-10",91.81545,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-11",92.35403,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2022-12",92.90424,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-01",93.71246,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-02",94.55764,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-03",94.88174,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-04",94.79081,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-05",94.51184,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-06",94.42108,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-07",94.29042,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-08",94.09784,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-09",93.75126,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-10",93.21859,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2023-11",92.78039,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.9153,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3087,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.00307,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.68968,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.57922,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.19728,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.7233,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.01966,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.10561,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.97262,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.88928,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.08763,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.23224,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.50612,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.99152,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.5635,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.298,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.844,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.9451,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.8431,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.73,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.4312,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.9933,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.592,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.1044,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.23139,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.87352,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.00391,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.53647,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.08376,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.67577,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.4867,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.34962,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-10",95.58759,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.14577,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.71637,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.18544,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.53698,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-03",97.77466,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-04",98.01696,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-05",98.23164,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.44003,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-07",98.53036,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-08",98.41227,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-09",98.20563,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-10",98.10738,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2023-11",98.12361,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.1842,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.0795,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.02638,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.74567,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.88913,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.4009,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.73525,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",95.69736,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",95.77438,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.12563,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.24345,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.4267,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.43351,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.5239,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.7339,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.6828,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.8665,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.5379,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.8189,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.0285,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.017,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.8126,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.2203,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.53055,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.71795,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.31464,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.28927,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-04",98.46935,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-05",98.45283,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.83562,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-07",97.40013,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-08",97.50842,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.71629,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-10",98.13404,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-11",98.48248,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-12",98.36389,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-01",98.09512,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-02",98.07426,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-03",97.97219,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.94759,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.9276,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-06",97.83146,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.90327,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.78455,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-09",97.45334,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2023-10",96.66371,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.4905,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.98878,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.74014,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.25233,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.21296,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.14293,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.60137,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.02808,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.05743,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.86408,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.74741,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-12",96.93866,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.3315,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.77339,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.15559,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-04",98.45393,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.63631,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-06",98.65394,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.54865,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.33872,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.02757,
