"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.73631,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.82808,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.92566,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",98.98985,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.02503,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.03902,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",99.03197,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",99.00644,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.95768,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.88238,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",98.81065,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",98.78675,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",98.84629,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",98.94553,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.02911,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.05799,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.05318,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.04301,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.04408,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.04775,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-06",99.03481,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-07",98.9877,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-08",98.91925,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-09",98.8435,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.3614,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0851,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-03",100.7873,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.57987,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.53384,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.89626,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.26659,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-08",96.73257,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.2882,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.92809,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.209,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.57423,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-01",98.84136,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.18562,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.69685,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.4456,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.5292,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.3223,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.15,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.5559,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-09",103.4386,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-10",103.5258,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-11",103.5858,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-12",103.7474,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-01",104.1174,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-02",104.1206,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-03",103.713,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-04",102.9682,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-05",102.3677,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-06",101.5229,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.772,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.2372,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.93002,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.87576,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-11",100.2743,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-12",101.0561,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-01",101.8348,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-02",102.1817,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-03",102.0485,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-04",101.8307,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-05",101.6512,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-06",101.6655,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-07",101.5378,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-08",101.3355,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-09",100.7776,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-10",100.199,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-11",99.75983,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.47936,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.98301,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.77799,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.34504,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.05181,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.639,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.41132,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.00546,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.41396,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.78063,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.17839,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.63219,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.95841,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.4291,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.2254,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.1026,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-05",102.8472,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.3315,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.3783,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.3106,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-09",103.1593,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-10",103.1202,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-11",103.1127,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2021-12",103.0049,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-01",102.7571,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-02",102.5631,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-03",102.3869,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-04",102.1053,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-05",101.7524,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-06",101.4793,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-07",101.0089,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.4343,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.99505,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.63466,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.45731,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.47829,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.69965,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.81831,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.56356,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.13753,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-05",98.65673,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-06",98.37492,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-07",98.14749,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-08",97.79798,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-09",97.59959,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-10",97.57448,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2023-11",97.47192,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.90799,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.95821,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.69865,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",94.12167,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",93.84356,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.18033,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.21049,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.14433,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.3007,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.6319,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.5706,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.7492,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.2329,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.7426,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",102.3252,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.6937,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",102.9737,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.0591,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.9346,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.6651,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.2698,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",101.9658,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.0627,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.2873,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",102.3396,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",102.1443,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",101.6737,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",101.2928,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.851,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.4131,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",99.99954,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",99.49713,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",98.89691,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",98.69635,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",98.94403,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.21444,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.2384,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.00893,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",98.70715,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-04",98.35467,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-05",98.11543,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-06",97.87045,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-07",97.68283,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-08",97.64137,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-09",97.64672,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-10",97.75394,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2023-11",98.04171,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.53625,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.84124,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.19717,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.84946,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.7947,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.06958,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.7466,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.60036,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.37736,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.88902,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1816,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.2944,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.237,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.1466,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-03",100.1739,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.4021,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6484,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.6351,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.1428,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-08",99.42283,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.80791,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.5504,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.55538,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.70784,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-01",98.93723,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.13461,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.16938,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-04",98.93808,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-05",98.57578,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.24104,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.03197,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-08",97.87468,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-09",97.65445,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-10",97.29533,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-11",96.90245,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-12",96.64014,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-01",96.64365,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-02",96.80042,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-03",96.97478,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-04",97.07933,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-05",97.1288,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-06",97.15607,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-07",97.18333,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-08",97.21526,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-09",97.24987,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.1132,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.24995,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",93.47509,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",89.46979,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",90.07292,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",93.95074,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.70657,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.0963,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.9746,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.2416,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.0546,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.0931,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.0045,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.0179,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.3287,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5824,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.8396,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.2314,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.4533,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.5737,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.5463,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.0869,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.0783,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.0761,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-01",101.8341,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.4162,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.9918,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.6172,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.0081,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-06",99.05678,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.13402,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-08",97.50652,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-09",96.94994,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-10",96.89176,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-11",97.1434,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-12",97.41847,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-01",97.89103,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-02",98.5043,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.32198,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.92788,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-05",100.0541,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-06",99.58472,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-07",99.05671,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-08",98.48753,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-09",98.24674,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-10",98.33155,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-11",98.46863,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.85639,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.80859,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-03",95.92974,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-04",92.2802,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-05",92.39507,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.87952,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.36918,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.06849,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.93532,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.8652,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.0196,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.4534,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.69948,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.31441,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.1673,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.19118,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-05",99.32088,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-06",99.96606,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-07",99.97192,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-08",99.71494,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-09",99.60583,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-10",99.37864,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-11",99.37704,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2021-12",99.23806,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-01",99.01857,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.02036,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.35558,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-04",99.42181,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-05",99.55492,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-06",99.07943,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.39892,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-08",97.74501,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-09",97.36077,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-10",96.8466,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-11",96.38161,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2022-12",96.40067,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-01",96.88214,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-02",97.48579,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-03",98.03925,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-04",97.54205,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-05",96.3327,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-06",95.74894,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-07",96.30228,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-08",97.39857,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-09",97.83105,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-10",98.03263,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2023-11",98.44002,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.3208,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-02",100.0993,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-03",99.31705,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.19903,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.77151,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.26701,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.99818,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.37562,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.70845,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.1256,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.5016,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.9614,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.1733,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.3094,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.5384,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.7978,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-05",102.1181,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.3081,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.3359,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.3421,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.6117,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.9592,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.8831,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.5107,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-01",101.8619,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.4799,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-03",101.4006,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-04",101.2764,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.7141,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.1364,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-07",99.92429,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-08",99.97895,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.69423,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.26759,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.00674,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2022-12",98.81505,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-01",98.71078,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-02",98.74194,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-03",98.94292,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.35868,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-05",100.0283,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-06",100.4033,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-07",100.4308,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-08",100.2345,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-09",99.93929,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-10",99.73808,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2023-11",99.2093,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-01",91.62164,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-02",90.64532,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-03",91.20078,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-04",92.6814,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.37711,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.85406,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.11924,
